bin_left	bin_right	bin_center	total_weighted_count	phi	frac_8_8	frac_8_9	frac_9_9	frac_9_10	frac_10_10	frac_10_11	frac_11_11	frac_11_12	frac_12_12
-15.00000000	-14.50000000	-14.75000000	3.467365902433e-02	6.934731804867e-02	0.000000000000e+00	0.000000000000e+00	5.818444635771e-02	9.332747521106e-01	8.539626279712e-03	1.175252029054e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-14.50000000	-14.00000000	-14.25000000	4.554570222717e-02	9.109140445433e-02	0.000000000000e+00	0.000000000000e+00	3.034304148964e-01	6.956519526178e-01	9.176324858397e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-14.00000000	-13.50000000	-13.75000000	6.162686113442e-02	1.232537222688e-01	0.000000000000e+00	0.000000000000e+00	6.489426747194e-01	3.509121763865e-01	1.451488941124e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-13.50000000	-13.00000000	-13.25000000	8.268386767231e-02	1.653677353446e-01	0.000000000000e+00	1.026310012281e-03	8.750033482665e-01	1.239517516173e-01	1.859010388698e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-13.00000000	-12.50000000	-12.75000000	1.100937141719e-01	2.201874283438e-01	0.000000000000e+00	2.121328555039e-02	9.508586442344e-01	2.792429447811e-02	3.775737078563e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-12.50000000	-12.00000000	-12.25000000	1.486086179072e-01	2.972172358144e-01	0.000000000000e+00	1.496314794914e-01	8.446511119558e-01	5.717408552838e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-12.00000000	-11.50000000	-11.75000000	1.968808172140e-01	3.937616344280e-01	0.000000000000e+00	4.491854220424e-01	5.497701048539e-01	1.043339188044e-03	1.133915717266e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-11.50000000	-11.00000000	-11.25000000	2.615832705704e-01	5.231665411409e-01	2.127123631685e-04	7.442976261640e-01	2.552963972021e-01	1.932642706702e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-11.00000000	-10.50000000	-10.75000000	3.444505571871e-01	6.889011143743e-01	5.431927133798e-03	9.119664532863e-01	8.255092368521e-02	5.069589462649e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-10.50000000	-10.00000000	-10.25000000	4.588744544808e-01	9.177489089617e-01	6.832623099500e-02	9.089197526998e-01	2.274171185172e-02	1.230445352542e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-10.00000000	-9.50000000	-9.75000000	5.844937294953e-01	1.168987458991e+00	2.761967732940e-01	7.175222647403e-01	6.276143040185e-03	4.818925519700e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-9.50000000	-9.00000000	-9.25000000	6.991256649784e-01	1.398251329957e+00	5.473185839544e-01	4.508603455655e-01	1.818197745553e-03	2.872734529188e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-9.00000000	-8.50000000	-8.75000000	7.704438177310e-01	1.540887635462e+00	7.643983655163e-01	2.348638467110e-01	7.367640411072e-04	1.023731527210e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-8.50000000	-8.00000000	-8.25000000	7.392090000154e-01	1.478418000031e+00	8.847348472213e-01	1.149252822043e-01	3.398705743138e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-8.00000000	-7.50000000	-7.75000000	6.011557591787e-01	1.202311518357e+00	9.345799497680e-01	6.522217033798e-02	1.965655405414e-04	1.314353459839e-06	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-7.50000000	-7.00000000	-7.25000000	5.374198283973e-01	1.074839656795e+00	9.664581670773e-01	3.339306343032e-02	1.478049975779e-04	9.644945314422e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-7.00000000	-6.50000000	-6.75000000	5.716682397694e-01	1.143336479539e+00	9.843907335261e-01	1.555789205692e-02	5.137441692605e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-6.50000000	-6.00000000	-6.25000000	4.382058983091e-01	8.764117966182e-01	9.893457408512e-01	1.063947442295e-02	1.478472567616e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-6.00000000	-5.50000000	-5.75000000	1.871762874744e-01	3.743525749488e-01	9.866040615640e-01	1.332783123993e-02	6.810719573093e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-5.50000000	-5.00000000	-5.25000000	9.675186914675e-02	1.935037382935e-01	9.859602739993e-01	1.403972600038e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-5.00000000	-4.50000000	-4.75000000	5.129797134665e-02	1.025959426933e-01	9.862560388050e-01	1.374396119477e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-4.50000000	-4.00000000	-4.25000000	2.911761211357e-02	5.823522422714e-02	9.811766787385e-01	1.862950064130e-02	1.774994165745e-04	1.632120357840e-05	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-4.00000000	-3.50000000	-3.75000000	1.574721752476e-02	3.149443504952e-02	9.753840267519e-01	2.461597324787e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-3.50000000	-3.00000000	-3.25000000	1.071223117450e-02	2.142446234901e-02	9.744124079599e-01	2.539359743474e-02	1.939946050833e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-3.00000000	-2.50000000	-2.75000000	5.873512029785e-03	1.174702405957e-02	9.870916430130e-01	1.245992451372e-02	4.484324729269e-04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-2.50000000	-2.00000000	-2.25000000	4.140613922868e-03	8.281227845735e-03	9.928832099309e-01	7.116790069333e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-2.00000000	-1.50000000	-1.75000000	1.912173154072e-03	3.824346308145e-03	9.837012188000e-01	1.511145142481e-02	1.187329774540e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.50000000	-1.00000000	-1.25000000	1.431178974076e-03	2.862357948151e-03	9.930807913097e-01	6.919208689964e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.00000000	-0.50000000	-0.75000000	7.903352289382e-04	1.580670457876e-03	9.822372183070e-01	1.776278169746e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-0.50000000	0.00000000	-0.25000000	7.401373673730e-04	1.480274734746e-03	9.734385848057e-01	2.656141519190e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
0.00000000	0.50000000	0.25000000	5.232126425128e-04	1.046425285026e-03	9.855437489554e-01	1.445625104040e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
0.50000000	1.00000000	0.75000000	2.576739446276e-04	5.153478892552e-04	1.000000000010e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.00000000	1.50000000	1.25000000	1.285713747041e-04	2.571427494082e-04	9.999999999862e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.50000000	2.00000000	1.75000000	8.427222974028e-05	1.685444594806e-04	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.00000000	2.50000000	2.25000000	4.121649073330e-05	8.243298146660e-05	8.005960281243e-01	1.994039718757e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.50000000	3.00000000	2.75000000	3.243904787009e-05	6.487809574018e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.00000000	3.50000000	3.25000000	2.140809746365e-05	4.281619492730e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.50000000	4.00000000	3.75000000	4.963213515818e-05	9.926427031637e-05	1.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.00000000	4.50000000	4.25000000	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.50000000	5.00000000	4.75000000	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.00000000	5.50000000	5.25000000	2.885704306888e-05	5.771408613775e-05	1.000000000031e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
